,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,nome,data_lancamento,Popularidade Musica,Artista,ano_lancamento,mes_lancamento,dia_semana_lancamento,Popularidade Artista,Seguidores,Estilos
5039,0.468,0.13,1,-18.031,1,0.0571,0.454,0.927,0.0819,0.0362,115.039,audio_features,4T2zre0jqstNJ5Gt0WG9lz,spotify:track:4T2zre0jqstNJ5Gt0WG9lz,https://api.spotify.com/v1/tracks/4T2zre0jqstNJ5Gt0WG9lz,https://api.spotify.com/v1/audio-analysis/4T2zre0jqstNJ5Gt0WG9lz,227680,4,Not My Responsibility,2021-07-30,69,Billie Eilish,2021.0,7.0,4.0,86,64069052,"['art pop', 'electropop', 'pop']"
5040,0.788,0.526,9,-8.082,0,0.071,0.524,0.0,0.285,0.584,89.012,audio_features,7xLYLM5K6S1TwiSdfuhZQg,spotify:track:7xLYLM5K6S1TwiSdfuhZQg,https://api.spotify.com/v1/tracks/7xLYLM5K6S1TwiSdfuhZQg,https://api.spotify.com/v1/audio-analysis/7xLYLM5K6S1TwiSdfuhZQg,220301,4,Se Me Olvidó,2021-07-30,73,Gera MX,2021.0,7.0,4.0,75,3242592,"['mexican hip hop', 'rap conciencia']"
5041,0.667,0.582,11,-5.791,0,0.267,0.00466,0.0,0.124,0.141,121.972,audio_features,0UTyLmkQgPOEIz95OVAJTR,spotify:track:0UTyLmkQgPOEIz95OVAJTR,https://api.spotify.com/v1/tracks/0UTyLmkQgPOEIz95OVAJTR,https://api.spotify.com/v1/audio-analysis/0UTyLmkQgPOEIz95OVAJTR,316733,4,range brothers (with Kendrick Lamar),2021-09-10,69,Baby Keem,2021.0,9.0,4.0,77,895187,"['hip hop', 'rap']"
5042,0.819,0.722,10,-6.456,0,0.206,0.456,0.39,0.118,0.352,125.041,audio_features,2r9gIpt17PhZv0y2nCpFHC,spotify:track:2r9gIpt17PhZv0y2nCpFHC,https://api.spotify.com/v1/tracks/2r9gIpt17PhZv0y2nCpFHC,https://api.spotify.com/v1/audio-analysis/2r9gIpt17PhZv0y2nCpFHC,172289,4,2CB,2021-07-16,8,RAF Camora,2021.0,7.0,4.0,74,1522118,['german hip hop']
5043,0.716,0.551,1,-6.987,1,0.47,0.167,0.0,0.197,0.305,82.393,audio_features,6Ab81Bs9fcOwaTYuBsUUpI,spotify:track:6Ab81Bs9fcOwaTYuBsUUpI,https://api.spotify.com/v1/tracks/6Ab81Bs9fcOwaTYuBsUUpI,https://api.spotify.com/v1/audio-analysis/6Ab81Bs9fcOwaTYuBsUUpI,234288,4,Eazy,2022-01-15,74,The Game,2022.0,1.0,5.0,71,4016085,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
5044,0.912,0.594,10,-4.894,0,0.226,0.0319,0.00122,0.123,0.514,123.07,audio_features,1bjhYUwKUHEg5fHknxFObO,spotify:track:1bjhYUwKUHEg5fHknxFObO,https://api.spotify.com/v1/tracks/1bjhYUwKUHEg5fHknxFObO,https://api.spotify.com/v1/audio-analysis/1bjhYUwKUHEg5fHknxFObO,234093,4,Lost,2012-01-01,8,Frank Ocean,2012.0,1.0,6.0,81,9557872,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']"
5045,0.828,0.591,1,-6.217,1,0.109,0.0199,0.000323,0.361,0.202,119.251,audio_features,0lEjxUUlKqjqXrVlIHFduD,spotify:track:0lEjxUUlKqjqXrVlIHFduD,https://api.spotify.com/v1/tracks/0lEjxUUlKqjqXrVlIHFduD,https://api.spotify.com/v1/audio-analysis/0lEjxUUlKqjqXrVlIHFduD,193347,4,P power (feat. Drake),2022-01-13,78,Gunna,2022.0,1.0,3.0,85,4364308,"['atl hip hop', 'melodic rap', 'rap', 'trap']"
5046,0.837,0.717,5,-7.749,0,0.0822,0.0842,0.0,0.149,0.494,94.984,audio_features,29m79w9xPMH4YCD6r8JSmV,spotify:track:29m79w9xPMH4YCD6r8JSmV,https://api.spotify.com/v1/tracks/29m79w9xPMH4YCD6r8JSmV,https://api.spotify.com/v1/audio-analysis/29m79w9xPMH4YCD6r8JSmV,176233,4,Excuses,2020-07-24,82,AP Dhillon,2020.0,7.0,4.0,74,1913418,"['punjabi hip hop', 'punjabi pop']"
5047,0.732,0.831,0,-3.791,0,0.0691,0.554,0.0,0.903,0.684,123.942,audio_features,5719MEdRQcH4c3phXqX7WN,spotify:track:5719MEdRQcH4c3phXqX7WN,https://api.spotify.com/v1/tracks/5719MEdRQcH4c3phXqX7WN,https://api.spotify.com/v1/audio-analysis/5719MEdRQcH4c3phXqX7WN,177935,4,Mal Feito - Ao Vivo,2022-01-14,82,Hugo & Guilherme,2022.0,1.0,4.0,74,658401,"['arrocha', 'sertanejo pop']"
5048,0.4,0.547,2,-8.381,0,0.177,0.33,0.0,0.241,0.606,177.595,audio_features,7bp3zmEvpHLa0h32nhDUkB,spotify:track:7bp3zmEvpHLa0h32nhDUkB,https://api.spotify.com/v1/tracks/7bp3zmEvpHLa0h32nhDUkB,https://api.spotify.com/v1/audio-analysis/7bp3zmEvpHLa0h32nhDUkB,189720,4,L’enfer,2022-01-09,72,Stromae,2022.0,1.0,6.0,72,2404206,"['belgian pop', 'g-house']"
5049,0.308,0.861,11,-4.112,0,0.172,0.012,0.00103,0.277,0.0386,171.966,audio_features,7AVyve7cFYTd51ha5i9kE2,spotify:track:7AVyve7cFYTd51ha5i9kE2,https://api.spotify.com/v1/tracks/7AVyve7cFYTd51ha5i9kE2,https://api.spotify.com/v1/audio-analysis/7AVyve7cFYTd51ha5i9kE2,158774,4,Down Under (feat. Colin Hay),2021-11-19,74,Luude,2021.0,11.0,4.0,65,55296,['aussietronica']
5050,0.574,0.664,11,-6.068,1,0.0409,0.0448,0.0553,0.146,0.226,144.654,audio_features,6EtKlIQmGPB9SX8UjDJG5s,spotify:track:6EtKlIQmGPB9SX8UjDJG5s,https://api.spotify.com/v1/tracks/6EtKlIQmGPB9SX8UjDJG5s,https://api.spotify.com/v1/audio-analysis/6EtKlIQmGPB9SX8UjDJG5s,91870,4,Formula,2019-10-04,83,Labrinth,2019.0,10.0,4.0,79,2390517,"['indie poptimism', 'pop']"
5051,0.747,0.812,3,-4.274,0,0.111,0.341,0.000131,0.174,0.884,180.062,audio_features,7iHHlCbsFou5DZSW5HCPfs,spotify:track:7iHHlCbsFou5DZSW5HCPfs,https://api.spotify.com/v1/tracks/7iHHlCbsFou5DZSW5HCPfs,https://api.spotify.com/v1/audio-analysis/7iHHlCbsFou5DZSW5HCPfs,330478,4,Ella - Remix,2021-10-29,77,Boza,2021.0,10.0,4.0,69,432811,"['latin', 'reggaeton', 'trap latino']"
5052,0.785,0.907,10,-2.657,1,0.0938,0.00122,3.11e-06,0.213,0.685,126.004,audio_features,0hQNbQKW2dDATH1ngj4TI6,spotify:track:0hQNbQKW2dDATH1ngj4TI6,https://api.spotify.com/v1/tracks/0hQNbQKW2dDATH1ngj4TI6,https://api.spotify.com/v1/audio-analysis/0hQNbQKW2dDATH1ngj4TI6,183693,4,WA DA DA,2022-01-03,71,Kep1er,2022.0,1.0,0.0,63,582436,['k-pop']
5053,0.508,0.792,0,-7.311,0,0.0297,0.229,0.124,0.145,0.601,147.067,audio_features,7H0ya83CMmgFcOhw0UB6ow,spotify:track:7H0ya83CMmgFcOhw0UB6ow,https://api.spotify.com/v1/tracks/7H0ya83CMmgFcOhw0UB6ow,https://api.spotify.com/v1/audio-analysis/7H0ya83CMmgFcOhw0UB6ow,320467,4,Space Song,2015-08-28,79,Beach House,2015.0,8.0,4.0,70,1537908,"['baltimore indie', 'dream pop', 'dreamo', 'modern dream pop']"
5054,0.773,0.422,1,-4.572,0,0.187,0.00783,0.00693,0.129,0.488,77.502,audio_features,3XOalgusokruzA5ZBA2Qcb,spotify:track:3XOalgusokruzA5ZBA2Qcb,https://api.spotify.com/v1/tracks/3XOalgusokruzA5ZBA2Qcb,https://api.spotify.com/v1/audio-analysis/3XOalgusokruzA5ZBA2Qcb,136267,1,pushin P (feat. Young Thug),2022-01-13,83,Gunna,2022.0,1.0,3.0,85,4364308,"['atl hip hop', 'melodic rap', 'rap', 'trap']"
5055,0.69,0.626,6,-5.693,1,0.306,0.105,0.000335,0.0881,0.912,184.009,audio_features,1BSMpVGWs3v5BZKnAQziAc,spotify:track:1BSMpVGWs3v5BZKnAQziAc,https://api.spotify.com/v1/tracks/1BSMpVGWs3v5BZKnAQziAc,https://api.spotify.com/v1/audio-analysis/1BSMpVGWs3v5BZKnAQziAc,185681,4,Light Switch,2022-01-20,87,Charlie Puth,2022.0,1.0,3.0,80,16374282,"['dance pop', 'pop', 'viral pop']"
5056,0.65,0.584,2,-8.286,1,0.307,0.0174,1.54e-06,0.042,0.37,180.088,audio_features,6K5ph5mq1qprHae3TrgTj5,spotify:track:6K5ph5mq1qprHae3TrgTj5,https://api.spotify.com/v1/tracks/6K5ph5mq1qprHae3TrgTj5,https://api.spotify.com/v1/audio-analysis/6K5ph5mq1qprHae3TrgTj5,202227,4,"Surface Pressure - From ""Encanto""/Soundtrack Version",2022-01-27,62,Jessica Darrow,2022.0,1.0,3.0,61,15485,[]
5057,0.789,0.519,2,-4.84,0,0.0697,0.659,0.0,0.085,0.857,154.037,audio_features,3QGxgNaqaFSpORp2OVLXHR,spotify:track:3QGxgNaqaFSpORp2OVLXHR,https://api.spotify.com/v1/tracks/3QGxgNaqaFSpORp2OVLXHR,https://api.spotify.com/v1/audio-analysis/3QGxgNaqaFSpORp2OVLXHR,150610,4,212,2022-01-15,79,Chefin,2022.0,1.0,5.0,67,256256,[]
5058,0.444,0.26,7,-10.045,1,0.0316,0.964,0.0815,0.125,0.121,120.443,audio_features,1G1R0XgChe18Zr1o6tlmN6,spotify:track:1G1R0XgChe18Zr1o6tlmN6,https://api.spotify.com/v1/tracks/1G1R0XgChe18Zr1o6tlmN6,https://api.spotify.com/v1/audio-analysis/1G1R0XgChe18Zr1o6tlmN6,211613,4,Watercolor Eyes - From “Euphoria” An HBO Original Series,2022-01-21,75,Lana Del Rey,2022.0,1.0,4.0,84,16642574,"['art pop', 'pop']"
5059,0.511,0.525,8,-4.595,0,0.183,0.604,0.0,0.111,0.661,139.885,audio_features,3xRH6FPVtheDyNla3T1FE7,spotify:track:3xRH6FPVtheDyNla3T1FE7,https://api.spotify.com/v1/tracks/3xRH6FPVtheDyNla3T1FE7,https://api.spotify.com/v1/audio-analysis/3xRH6FPVtheDyNla3T1FE7,204317,3,Hrs and Hrs,2021-11-19,55,Muni Long,2021.0,11.0,4.0,63,135231,"['dance pop', 'indie r&b', 'pop', 'pop r&b', 'pop rap', 'r&b']"
5060,0.666,0.542,8,-6.429,1,0.0392,0.27,0.0,0.0765,0.0771,120.134,audio_features,3M0lSi5WW79CXQamgSBIjx,spotify:track:3M0lSi5WW79CXQamgSBIjx,https://api.spotify.com/v1/tracks/3M0lSi5WW79CXQamgSBIjx,https://api.spotify.com/v1/audio-analysis/3M0lSi5WW79CXQamgSBIjx,228787,4,Swim,2017-10-04,83,Chase Atlantic,2017.0,10.0,2.0,77,3142076,['pop']
5061,0.48,0.554,1,-8.145,0,0.069,0.171,0.0,0.131,0.267,190.066,audio_features,3oRW9ZGPRbLRMneQ5lwflt,spotify:track:3oRW9ZGPRbLRMneQ5lwflt,https://api.spotify.com/v1/tracks/3oRW9ZGPRbLRMneQ5lwflt,https://api.spotify.com/v1/audio-analysis/3oRW9ZGPRbLRMneQ5lwflt,161840,3,Waiting On A Miracle,2021-11-19,75,Stephanie Beatriz,2021.0,11.0,4.0,71,32873,[]
5062,0.706,0.739,10,-3.753,1,0.0586,0.266,2.62e-05,0.126,0.371,91.906,audio_features,1mSviQV9iQnGSRyvTIuxAj,spotify:track:1mSviQV9iQnGSRyvTIuxAj,https://api.spotify.com/v1/tracks/1mSviQV9iQnGSRyvTIuxAj,https://api.spotify.com/v1/audio-analysis/1mSviQV9iQnGSRyvTIuxAj,192613,4,Problemón,2021-10-29,75,Alvaro Diaz,2021.0,10.0,4.0,66,182874,"['reggaeton', 'trap boricua', 'trap latino']"
5063,0.601,0.712,1,-9.433,1,0.0431,0.0848,0.0,0.479,0.386,114.998,audio_features,79nEEoEPY2w8EXj9hjn5oc,spotify:track:79nEEoEPY2w8EXj9hjn5oc,https://api.spotify.com/v1/tracks/79nEEoEPY2w8EXj9hjn5oc,https://api.spotify.com/v1/audio-analysis/79nEEoEPY2w8EXj9hjn5oc,154000,4,Ginseng Strip 2002,2013-08-16,69,Yung Lean,2013.0,8.0,4.0,66,757941,"['psychedelic hip hop', 'underground hip hop']"
5064,0.745,0.65,2,-11.814,1,0.346,0.0451,0.00758,0.111,0.386,144.047,audio_features,5vUnjhBzRJJIAOJPde6zDx,spotify:track:5vUnjhBzRJJIAOJPde6zDx,https://api.spotify.com/v1/tracks/5vUnjhBzRJJIAOJPde6zDx,https://api.spotify.com/v1/audio-analysis/5vUnjhBzRJJIAOJPde6zDx,152137,4,TO THE MOON,2021-11-06,82,Jnr Choi,2021.0,11.0,5.0,65,45664,[]
5065,0.601,0.787,0,-6.178,1,0.031,0.0492,0.0,0.142,0.525,134.981,audio_features,3t4KHjd8uQpJJ2fa0fRIpR,spotify:track:3t4KHjd8uQpJJ2fa0fRIpR,https://api.spotify.com/v1/tracks/3t4KHjd8uQpJJ2fa0fRIpR,https://api.spotify.com/v1/audio-analysis/3t4KHjd8uQpJJ2fa0fRIpR,175163,4,High,2022-01-28,71,The Chainsmokers,2022.0,1.0,4.0,80,19177592,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']"
5066,0.308,0.86,11,-4.111,0,0.168,0.0116,0.000828,0.277,0.0387,171.835,audio_features,53O5nAlq04RKmSBqW0SFvG,spotify:track:53O5nAlq04RKmSBqW0SFvG,https://api.spotify.com/v1/tracks/53O5nAlq04RKmSBqW0SFvG,https://api.spotify.com/v1/audio-analysis/53O5nAlq04RKmSBqW0SFvG,158774,4,Down Under (feat. Colin Hay),2022-02-01,74,Luude,2022.0,2.0,1.0,65,55296,['aussietronica']
5067,0.523,0.614,7,-4.435,1,0.0347,0.448,0.0,0.254,0.342,122.962,audio_features,1ZMGp9MTXbtAPvcKa0U3zS,spotify:track:1ZMGp9MTXbtAPvcKa0U3zS,https://api.spotify.com/v1/tracks/1ZMGp9MTXbtAPvcKa0U3zS,https://api.spotify.com/v1/audio-analysis/1ZMGp9MTXbtAPvcKa0U3zS,199146,4,Brividi,2022-02-02,79,Mahmood,2022.0,2.0,2.0,65,1068662,['italian pop']
5068,0.589,0.842,5,-4.86,1,0.0372,0.00178,0.0,0.113,0.657,164.163,audio_features,35COLcFjvONwVv6jkG23gI,spotify:track:35COLcFjvONwVv6jkG23gI,https://api.spotify.com/v1/tracks/35COLcFjvONwVv6jkG23gI,https://api.spotify.com/v1/audio-analysis/35COLcFjvONwVv6jkG23gI,136012,4,Boys Don't Cry,2022-01-27,73,Anitta,2022.0,1.0,3.0,80,11762155,"['funk carioca', 'funk pop', 'pagode baiano', 'pop nacional']"
5069,0.467,0.757,3,-5.093,1,0.033,0.0807,0.908,0.0876,0.433,82.282,audio_features,11iIikXxC6NP0Ma8vMD27x,spotify:track:11iIikXxC6NP0Ma8vMD27x,https://api.spotify.com/v1/tracks/11iIikXxC6NP0Ma8vMD27x,https://api.spotify.com/v1/audio-analysis/11iIikXxC6NP0Ma8vMD27x,155933,4,Alien Blues,2015-07-24,82,Vundabar,2015.0,7.0,4.0,65,208401,"['boston indie', 'indie garage rock']"
5070,0.738,0.67,7,-3.766,0,0.0439,0.458,0.0,0.361,0.651,138.055,audio_features,5elW2CKSoqjYoJ32AGDxf1,spotify:track:5elW2CKSoqjYoJ32AGDxf1,https://api.spotify.com/v1/tracks/5elW2CKSoqjYoJ32AGDxf1,https://api.spotify.com/v1/audio-analysis/5elW2CKSoqjYoJ32AGDxf1,184602,4,Polaroid Love,2022-01-10,81,ENHYPEN,2022.0,1.0,0.0,73,3818612,"['anime', 'k-pop boy group']"
5071,0.853,0.467,9,-6.843,0,0.195,0.00596,0.00171,0.203,0.329,87.023,audio_features,6MOst484piqXpzPPRRe8i5,spotify:track:6MOst484piqXpzPPRRe8i5,https://api.spotify.com/v1/tracks/6MOst484piqXpzPPRRe8i5,https://api.spotify.com/v1/audio-analysis/6MOst484piqXpzPPRRe8i5,220709,4,vice city,2022-01-28,74,XXXTENTACION,2022.0,1.0,4.0,87,36946691,"['emo rap', 'miami hip hop']"
5072,0.408,0.875,8,-1.536,1,0.0546,1.68e-05,0.000101,0.264,0.646,144.975,audio_features,0KCSJzsQVxkloxoT7dyrqV,spotify:track:0KCSJzsQVxkloxoT7dyrqV,https://api.spotify.com/v1/tracks/0KCSJzsQVxkloxoT7dyrqV,https://api.spotify.com/v1/audio-analysis/0KCSJzsQVxkloxoT7dyrqV,90266,4,The Rumbling (TV Size),2022-01-10,69,SiM,2022.0,1.0,0.0,60,243400,"['japanese metalcore', 'japanese screamo']"
5073,0.597,0.615,2,-6.346,1,0.0421,0.0303,0.0,0.378,0.467,160.014,audio_features,42Xba467wgGvYrR2EE6s0i,spotify:track:42Xba467wgGvYrR2EE6s0i,https://api.spotify.com/v1/tracks/42Xba467wgGvYrR2EE6s0i,https://api.spotify.com/v1/audio-analysis/42Xba467wgGvYrR2EE6s0i,227527,4,Cigarettes,2022-02-02,48,Juice WRLD,2022.0,2.0,2.0,88,24397539,"['chicago rap', 'melodic rap']"
5074,0.825,0.414,2,-6.634,1,0.144,0.00265,0.0,0.357,0.106,72.993,audio_features,2bBClS4zzrRd4Aj59NaKSv,spotify:track:2bBClS4zzrRd4Aj59NaKSv,https://api.spotify.com/v1/tracks/2bBClS4zzrRd4Aj59NaKSv,https://api.spotify.com/v1/audio-analysis/2bBClS4zzrRd4Aj59NaKSv,200548,4,Super Gremlin,2022-02-08,33,Kodak Black,2022.0,2.0,1.0,81,8222015,"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'trap']"
5075,0.842,0.505,1,-8.627,0,0.402,0.472,0.000322,0.117,0.538,119.993,audio_features,1PNs0uGru3TcrA94kpyGnc,spotify:track:1PNs0uGru3TcrA94kpyGnc,https://api.spotify.com/v1/tracks/1PNs0uGru3TcrA94kpyGnc,https://api.spotify.com/v1/audio-analysis/1PNs0uGru3TcrA94kpyGnc,207065,4,Do We Have A Problem?,2022-02-04,74,Nicki Minaj,2022.0,2.0,4.0,84,25318204,"['dance pop', 'hip pop', 'pop', 'pop rap', 'queens hip hop']"
5076,0.308,0.86,11,-4.111,0,0.168,0.0116,0.000828,0.277,0.0387,171.835,audio_features,3Oww84xrmgjyr5J1ilOmAf,spotify:track:3Oww84xrmgjyr5J1ilOmAf,https://api.spotify.com/v1/tracks/3Oww84xrmgjyr5J1ilOmAf,https://api.spotify.com/v1/audio-analysis/3Oww84xrmgjyr5J1ilOmAf,158774,4,Down Under (feat. Colin Hay),2021-11-19,68,Luude,2021.0,11.0,4.0,65,55296,['aussietronica']
5077,0.417,0.682,1,-5.071,1,0.0295,0.0267,0.000669,0.109,0.351,105.542,audio_features,3a94TbZOxhkI9xuNwYL53b,spotify:track:3a94TbZOxhkI9xuNwYL53b,https://api.spotify.com/v1/tracks/3a94TbZOxhkI9xuNwYL53b,https://api.spotify.com/v1/audio-analysis/3a94TbZOxhkI9xuNwYL53b,232412,4,Black Summer,2022-02-04,73,Red Hot Chili Peppers,2022.0,2.0,4.0,81,18216767,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']"
5078,0.827,0.768,0,-5.702,1,0.265,0.79,2.45e-05,0.497,0.734,99.988,audio_features,2J3oaXTqKjGGHCOQLeBnBA,spotify:track:2J3oaXTqKjGGHCOQLeBnBA,https://api.spotify.com/v1/tracks/2J3oaXTqKjGGHCOQLeBnBA,https://api.spotify.com/v1/audio-analysis/2J3oaXTqKjGGHCOQLeBnBA,137533,4,SAOKO,2022-02-04,70,ROSALÍA,2022.0,2.0,4.0,79,5453108,['r&b en espanol']
5079,0.41,0.881,2,-3.502,1,0.087,0.000406,4.26e-05,0.922,0.357,165.006,audio_features,2AAyBZmMVZSZfgzXRYJOWQ,spotify:track:2AAyBZmMVZSZfgzXRYJOWQ,https://api.spotify.com/v1/tracks/2AAyBZmMVZSZfgzXRYJOWQ,https://api.spotify.com/v1/audio-analysis/2AAyBZmMVZSZfgzXRYJOWQ,159096,4,emo girl (feat. WILLOW),2022-02-04,54,Machine Gun Kelly,2022.0,2.0,4.0,81,4639945,['ohio hip hop']
5080,0.359,0.434,0,-6.068,1,0.0305,0.582,0.0,0.205,0.325,79.133,audio_features,0hluyTCTSua59xYuIRqpe5,spotify:track:0hluyTCTSua59xYuIRqpe5,https://api.spotify.com/v1/tracks/0hluyTCTSua59xYuIRqpe5,https://api.spotify.com/v1/audio-analysis/0hluyTCTSua59xYuIRqpe5,200429,4,Ovunque Sarai,2022-02-03,67,Irama,2022.0,2.0,3.0,67,1760072,"['italian adult pop', 'italian pop']"
5081,0.753,0.777,11,-5.701,0,0.32,0.0725,0.000714,0.125,0.669,157.148,audio_features,3zpGLSQ8QbbUnNjweWPLMD,spotify:track:3zpGLSQ8QbbUnNjweWPLMD,https://api.spotify.com/v1/tracks/3zpGLSQ8QbbUnNjweWPLMD,https://api.spotify.com/v1/audio-analysis/3zpGLSQ8QbbUnNjweWPLMD,171453,4,Doja,2022-02-04,68,$NOT,2022.0,2.0,4.0,72,1102935,"['aesthetic rap', 'florida rap', 'rap', 'underground hip hop']"
5082,0.894,0.859,5,-2.981,0,0.0471,0.159,0.000153,0.075,0.888,134.947,audio_features,7gVzhRCrLRUBEGdS7zNTp0,spotify:track:7gVzhRCrLRUBEGdS7zNTp0,https://api.spotify.com/v1/tracks/7gVzhRCrLRUBEGdS7zNTp0,https://api.spotify.com/v1/audio-analysis/7gVzhRCrLRUBEGdS7zNTp0,145854,4,Malvada,2022-01-28,81,Zé Felipe,2022.0,1.0,4.0,72,3203503,"['arrocha', 'arrochadeira']"
5083,0.947,0.605,10,-8.621,0,0.346,0.0748,7.54e-06,0.0901,0.656,129.988,audio_features,6BczFLHW9aIf9aWn5NFuNL,spotify:track:6BczFLHW9aIf9aWn5NFuNL,https://api.spotify.com/v1/tracks/6BczFLHW9aIf9aWn5NFuNL,https://api.spotify.com/v1/audio-analysis/6BczFLHW9aIf9aWn5NFuNL,133613,4,Don't Play That,2022-02-04,72,King Von,2022.0,2.0,4.0,74,2043258,"['chicago rap', 'trap']"
5084,0.747,0.819,4,-4.602,0,0.134,0.125,2.61e-06,0.331,0.637,117.994,audio_features,0jLeyuu6mtsD384054xLah,spotify:track:0jLeyuu6mtsD384054xLah,https://api.spotify.com/v1/tracks/0jLeyuu6mtsD384054xLah,https://api.spotify.com/v1/audio-analysis/0jLeyuu6mtsD384054xLah,184311,4,Ciao Ciao,2022-02-02,67,La rappresentante di lista,2022.0,2.0,2.0,53,75178,"['indie siciliano', 'italian indie pop']"
5085,0.667,0.848,4,-5.195,0,0.0851,0.0344,0.0,0.183,0.84,122.035,audio_features,0GsZZWhBMIQXAmPYPJ3PRQ,spotify:track:0GsZZWhBMIQXAmPYPJ3PRQ,https://api.spotify.com/v1/tracks/0GsZZWhBMIQXAmPYPJ3PRQ,https://api.spotify.com/v1/audio-analysis/0GsZZWhBMIQXAmPYPJ3PRQ,172462,4,INSUPERABILE,2022-02-02,69,Rkomi,2022.0,2.0,2.0,71,1152651,['italian hip hop']
5086,0.733,0.784,3,-5.211,1,0.0606,0.0927,0.0,0.195,0.377,120.016,audio_features,5HujDMiRNqZwEzVAh3oFD3,spotify:track:5HujDMiRNqZwEzVAh3oFD3,https://api.spotify.com/v1/tracks/5HujDMiRNqZwEzVAh3oFD3,https://api.spotify.com/v1/audio-analysis/5HujDMiRNqZwEzVAh3oFD3,164000,4,farfalle,2022-02-03,73,sangiovanni,2022.0,2.0,3.0,66,684829,[]
5087,0.417,0.551,8,-6.456,0,0.174,0.73,0.00166,0.0907,0.444,87.614,audio_features,2t16D9V5FmmRAJjsSpwvZf,spotify:track:2t16D9V5FmmRAJjsSpwvZf,https://api.spotify.com/v1/tracks/2t16D9V5FmmRAJjsSpwvZf,https://api.spotify.com/v1/audio-analysis/2t16D9V5FmmRAJjsSpwvZf,174568,4,When I R.I.P.,2019-10-04,77,Labrinth,2019.0,10.0,4.0,79,2390517,"['indie poptimism', 'pop']"
5088,0.512,0.76,2,-5.889,0,0.0682,0.299,0.0,0.103,0.495,130.096,audio_features,7CAdT0HdiQNlt1C7xk2hep,spotify:track:7CAdT0HdiQNlt1C7xk2hep,https://api.spotify.com/v1/tracks/7CAdT0HdiQNlt1C7xk2hep,https://api.spotify.com/v1/audio-analysis/7CAdT0HdiQNlt1C7xk2hep,210928,4,Stay Alive (Prod. SUGA of BTS),2022-02-11,82,Jung Kook,2022.0,2.0,4.0,63,2706667,[]
5089,0.528,0.309,0,-7.398,1,0.0329,0.924,2.1e-06,0.282,0.307,133.83,audio_features,6N1K5OVVCopBjGViHs2IvP,spotify:track:6N1K5OVVCopBjGViHs2IvP,https://api.spotify.com/v1/tracks/6N1K5OVVCopBjGViHs2IvP,https://api.spotify.com/v1/audio-analysis/6N1K5OVVCopBjGViHs2IvP,185422,4,The Joker And The Queen (feat. Taylor Swift),2022-02-11,78,Ed Sheeran,2022.0,2.0,4.0,90,98575692,"['pop', 'uk pop']"
5090,0.474,0.801,8,-5.978,0,0.375,0.102,0.0,0.322,0.497,147.356,audio_features,4huBDGP4I3S0pYI0EaRN1c,spotify:track:4huBDGP4I3S0pYI0EaRN1c,https://api.spotify.com/v1/tracks/4huBDGP4I3S0pYI0EaRN1c,https://api.spotify.com/v1/audio-analysis/4huBDGP4I3S0pYI0EaRN1c,256000,4,City of Gods,2022-02-11,75,Fivio Foreign,2022.0,2.0,4.0,74,955070,"['brooklyn drill', 'hip hop', 'new york drill', 'rap', 'trap']"
5091,0.922,0.909,10,-2.429,0,0.27,0.0281,0.0,0.0856,0.309,95.295,audio_features,4LwU4Vp6od3Sb08CsP99GC,spotify:track:4LwU4Vp6od3Sb08CsP99GC,https://api.spotify.com/v1/tracks/4LwU4Vp6od3Sb08CsP99GC,https://api.spotify.com/v1/audio-analysis/4LwU4Vp6od3Sb08CsP99GC,161507,4,The Next Episode,1999-11-16,81,Dr. Dre,1999.0,11.0,1.0,78,7382485,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
5092,0.893,0.699,11,-8.059,1,0.0517,0.0576,3.02e-06,0.128,0.747,139.972,audio_features,7lcI4X8RZxK4zIknJcwpBq,spotify:track:7lcI4X8RZxK4zIknJcwpBq,https://api.spotify.com/v1/tracks/7lcI4X8RZxK4zIknJcwpBq,https://api.spotify.com/v1/audio-analysis/7lcI4X8RZxK4zIknJcwpBq,136761,4,Bussin,2022-02-11,73,Nicki Minaj,2022.0,2.0,4.0,84,25318204,"['dance pop', 'hip pop', 'pop', 'pop rap', 'queens hip hop']"
5093,0.78,0.768,6,-4.325,0,0.238,0.0371,2.34e-06,0.518,0.507,80.063,audio_features,3UmaczJpikHgJFyBTAJVoz,spotify:track:3UmaczJpikHgJFyBTAJVoz,https://api.spotify.com/v1/tracks/3UmaczJpikHgJFyBTAJVoz,https://api.spotify.com/v1/audio-analysis/3UmaczJpikHgJFyBTAJVoz,404107,4,Stan,2000-05-23,84,Eminem,2000.0,5.0,1.0,89,56557250,"['detroit hip hop', 'hip hop', 'rap']"
